route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
0,10,"10_1147049^+","Zajezdnia/Madalińskiego",1,72199,0
0,10,"10_1147050^+","Zajezdnia/Madalińskiego",1,72199,0
0,10,"10_1147051^+","Zajezdnia/Madalińskiego",1,72199,0
0,10,"10_1147052^+","Zajezdnia/Madalińskiego",1,72199,0
0,10,"10_1147048^M","Zajezdnia/Madalińskiego",1,72200,0
0,11,"11_1149334^+","Zajezdnia/Madalińskiego",1,72199,0
0,11,"11_1149335^+","Zajezdnia/Madalińskiego",1,72199,0
0,11,"11_1149336^+","Zajezdnia/Madalińskiego",1,72199,0
0,11,"11_1149337^+","Zajezdnia/Madalińskiego",1,72199,0
0,11,"11_1149333^M","Zajezdnia/Madalińskiego",1,72200,0
1,2,"2_1134503^N+","Franowo",0,71535,1
1,2,"2_1134505^N+","Franowo",0,71535,1
1,2,"2_1134507^N+","Franowo",0,71535,1
1,2,"2_1134509^N+","Franowo",0,71535,1
1,2,"2_1134511^N+","Franowo",0,71535,1
1,2,"2_1134513^N+","Franowo",0,71535,1
1,2,"2_1134515^N+","Franowo",0,71535,1
1,2,"2_1134517^N+","Franowo",0,71535,1
1,2,"2_1134519^N+","Franowo",0,71535,1
1,2,"2_1134527^N+","Franowo",0,71535,1
1,2,"2_1134529^N+","Franowo",0,71535,1
1,2,"2_1134531^N+","Franowo",0,71535,1
1,2,"2_1134533^N+","Franowo",0,71535,1
1,2,"2_1134535^N+","Franowo",0,71535,1
1,2,"2_1134537^N+","Franowo",0,71535,1
1,2,"2_1134539^N+","Franowo",0,71535,1
1,2,"2_1134541^N+","Franowo",0,71535,1
1,2,"2_1134543^N+","Franowo",0,71535,1
1,2,"2_1134549^N+","Franowo",0,71535,1
1,2,"2_1134551^N+","Franowo",0,71535,1
1,2,"2_1134553^N+","Franowo",0,71535,1
1,2,"2_1134555^N+","Franowo",0,71535,1
1,2,"2_1134557^N+","Franowo",0,71535,1
1,2,"2_1134559^N+","Franowo",0,71535,1
1,2,"2_1134561^N+","Franowo",0,71535,1
1,2,"2_1134563^N+","Franowo",0,71535,1
1,2,"2_1134565^N+","Franowo",0,71535,1
1,2,"2_1134571^N+","Franowo",0,71535,1
1,2,"2_1134573^N+","Franowo",0,71535,1
1,2,"2_1134575^N+","Franowo",0,71535,1
1,2,"2_1134577^N+","Franowo",0,71535,1
1,2,"2_1134579^N+","Franowo",0,71535,1
1,2,"2_1134581^N+","Franowo",0,71535,1
1,2,"2_1134583^N+","Franowo",0,71535,1
1,2,"2_1134585^N+","Franowo",0,71535,1
1,2,"2_1134587^N+","Franowo",0,71535,1
1,2,"2_1134595^+","Franowo",0,71535,0
1,2,"2_1134597^+","Franowo",0,71535,0
1,2,"2_1134599^+","Franowo",0,71535,0
1,2,"2_1134601^+","Franowo",0,71535,0
1,2,"2_1134603^+","Franowo",0,71535,0
1,2,"2_1134605^+","Franowo",0,71535,0
1,2,"2_1134607^+","Franowo",0,71535,0
1,2,"2_1134613^N+","Franowo",0,71535,1
1,2,"2_1134615^N+","Franowo",0,71535,1
1,2,"2_1134617^N+","Franowo",0,71535,1
1,2,"2_1134619^N+","Franowo",0,71535,1
1,2,"2_1134621^N+","Franowo",0,71535,1
1,2,"2_1134623^N+","Franowo",0,71535,1
1,2,"2_1134625^N+","Franowo",0,71535,1
1,2,"2_1134627^N+","Franowo",0,71535,1
1,2,"2_1134629^N+","Franowo",0,71535,1
1,2,"2_1134637^N+","Franowo",0,71535,1
1,2,"2_1134639^N+","Franowo",0,71535,1
1,2,"2_1134641^N+","Franowo",0,71535,1
1,2,"2_1134643^N+","Franowo",0,71535,1
1,2,"2_1134645^N+","Franowo",0,71535,1
1,2,"2_1134647^N+","Franowo",0,71535,1
1,2,"2_1134649^N+","Franowo",0,71535,1
1,2,"2_1134651^N+","Franowo",0,71535,1
1,2,"2_1134653^N+","Franowo",0,71535,1
1,2,"2_1134655^N+","Franowo",0,71535,1
1,2,"2_1134661^+","Franowo",0,71535,0
1,2,"2_1134663^+","Franowo",0,71535,0
1,2,"2_1134665^+","Franowo",0,71535,0
1,2,"2_1134667^+","Franowo",0,71535,0
1,2,"2_1134669^+","Franowo",0,71535,0
1,2,"2_1134671^+","Franowo",0,71535,0
1,2,"2_1134673^+","Franowo",0,71535,0
1,2,"2_1134675^+","Franowo",0,71535,0
1,2,"2_1134502^N+","Junikowo",1,71536,1
1,2,"2_1134504^N+","Junikowo",1,71536,1
1,2,"2_1134506^N+","Junikowo",1,71536,1
1,2,"2_1134508^N+","Junikowo",1,71536,1
1,2,"2_1134510^N+","Junikowo",1,71536,1
1,2,"2_1134512^N+","Junikowo",1,71536,1
1,2,"2_1134514^N+","Junikowo",1,71536,1
1,2,"2_1134516^N+","Junikowo",1,71536,1
1,2,"2_1134518^N+","Junikowo",1,71536,1
1,2,"2_1134520^N+","Junikowo",1,71536,1
1,2,"2_1134526^N+","Junikowo",1,71536,1
1,2,"2_1134528^N+","Junikowo",1,71536,1
1,2,"2_1134530^N+","Junikowo",1,71536,1
1,2,"2_1134532^N+","Junikowo",1,71536,1
1,2,"2_1134534^N+","Junikowo",1,71536,1
1,2,"2_1134536^N+","Junikowo",1,71536,1
1,2,"2_1134538^N+","Junikowo",1,71536,1
1,2,"2_1134540^N+","Junikowo",1,71536,1
1,2,"2_1134542^N+","Junikowo",1,71536,1
1,2,"2_1134548^N+","Junikowo",1,71536,1
1,2,"2_1134550^N+","Junikowo",1,71536,1
1,2,"2_1134552^N+","Junikowo",1,71536,1
1,2,"2_1134554^N+","Junikowo",1,71536,1
1,2,"2_1134556^N+","Junikowo",1,71536,1
1,2,"2_1134558^N+","Junikowo",1,71536,1
1,2,"2_1134560^N+","Junikowo",1,71536,1
1,2,"2_1134562^N+","Junikowo",1,71536,1
1,2,"2_1134564^N+","Junikowo",1,71536,1
1,2,"2_1134572^N+","Junikowo",1,71536,1
1,2,"2_1134574^N+","Junikowo",1,71536,1
1,2,"2_1134576^N+","Junikowo",1,71536,1
1,2,"2_1134578^N+","Junikowo",1,71536,1
1,2,"2_1134580^N+","Junikowo",1,71536,1
1,2,"2_1134582^N+","Junikowo",1,71536,1
1,2,"2_1134584^N+","Junikowo",1,71536,1
1,2,"2_1134586^N+","Junikowo",1,71536,1
1,2,"2_1134588^N+","Junikowo",1,71536,1
1,2,"2_1134594^+","Junikowo",1,71536,0
1,2,"2_1134596^+","Junikowo",1,71536,0
1,2,"2_1134598^+","Junikowo",1,71536,0
1,2,"2_1134600^+","Junikowo",1,71536,0
1,2,"2_1134602^+","Junikowo",1,71536,0
1,2,"2_1134604^+","Junikowo",1,71536,0
1,2,"2_1134606^+","Junikowo",1,71536,0
1,2,"2_1134614^N+","Junikowo",1,71536,1
1,2,"2_1134616^N+","Junikowo",1,71536,1
1,2,"2_1134618^N+","Junikowo",1,71536,1
1,2,"2_1134620^N+","Junikowo",1,71536,1
1,2,"2_1134622^N+","Junikowo",1,71536,1
1,2,"2_1134624^N+","Junikowo",1,71536,1
1,2,"2_1134626^N+","Junikowo",1,71536,1
1,2,"2_1134628^N+","Junikowo",1,71536,1
1,2,"2_1134630^N+","Junikowo",1,71536,1
1,2,"2_1134636^N+","Junikowo",1,71536,1
1,2,"2_1134638^N+","Junikowo",1,71536,1
1,2,"2_1134640^N+","Junikowo",1,71536,1
1,2,"2_1134642^N+","Junikowo",1,71536,1
1,2,"2_1134644^N+","Junikowo",1,71536,1
1,2,"2_1134646^N+","Junikowo",1,71536,1
1,2,"2_1134648^N+","Junikowo",1,71536,1
1,2,"2_1134650^N+","Junikowo",1,71536,1
1,2,"2_1134652^N+","Junikowo",1,71536,1
1,2,"2_1134654^N+","Junikowo",1,71536,1
1,2,"2_1134660^+","Junikowo",1,71536,0
1,2,"2_1134662^+","Junikowo",1,71536,0
1,2,"2_1134664^+","Junikowo",1,71536,0
1,2,"2_1134666^+","Junikowo",1,71536,0
1,2,"2_1134668^+","Junikowo",1,71536,0
1,2,"2_1134670^+","Junikowo",1,71536,0
1,2,"2_1134672^+","Junikowo",1,71536,0
1,2,"2_1134674^+","Junikowo",1,71536,0
1,2,"2_1134521^G,N","Głogowska/Hetmańska",0,71573,1
1,2,"2_1134589^N,S","Starołęka",0,71574,1
1,2,"2_1134631^N,S","Starołęka",0,71574,1
1,2,"2_1134501^N","Franowo",0,71580,1
1,2,"2_1134570^N","Junikowo",1,71582,1
1,2,"2_1134612^N","Junikowo",1,71582,1
1,6,"6_1137933^N+","Franowo",0,71535,1
1,6,"6_1137935^N+","Franowo",0,71535,1
1,6,"6_1137937^N+","Franowo",0,71535,1
1,6,"6_1137939^N+","Franowo",0,71535,1
1,6,"6_1137941^N+","Franowo",0,71535,1
1,6,"6_1137943^N+","Franowo",0,71535,1
1,6,"6_1137945^N+","Franowo",0,71535,1
1,6,"6_1137947^N+","Franowo",0,71535,1
1,6,"6_1137949^N+","Franowo",0,71535,1
1,6,"6_1137957^N+","Franowo",0,71535,1
1,6,"6_1137959^N+","Franowo",0,71535,1
1,6,"6_1137961^N+","Franowo",0,71535,1
1,6,"6_1137963^N+","Franowo",0,71535,1
1,6,"6_1137965^N+","Franowo",0,71535,1
1,6,"6_1137967^N+","Franowo",0,71535,1
1,6,"6_1137969^N+","Franowo",0,71535,1
1,6,"6_1137971^N+","Franowo",0,71535,1
1,6,"6_1137973^N+","Franowo",0,71535,1
1,6,"6_1137979^N+","Franowo",0,71535,1
1,6,"6_1137981^N+","Franowo",0,71535,1
1,6,"6_1137983^N+","Franowo",0,71535,1
1,6,"6_1137985^N+","Franowo",0,71535,1
1,6,"6_1137987^N+","Franowo",0,71535,1
1,6,"6_1137989^N+","Franowo",0,71535,1
1,6,"6_1137991^N+","Franowo",0,71535,1
1,6,"6_1137993^N+","Franowo",0,71535,1
1,6,"6_1137995^N+","Franowo",0,71535,1
1,6,"6_1138001^N+","Franowo",0,71535,1
1,6,"6_1138003^N+","Franowo",0,71535,1
1,6,"6_1138005^N+","Franowo",0,71535,1
1,6,"6_1138007^N+","Franowo",0,71535,1
1,6,"6_1138009^N+","Franowo",0,71535,1
1,6,"6_1138011^N+","Franowo",0,71535,1
1,6,"6_1138013^N+","Franowo",0,71535,1
1,6,"6_1138015^N+","Franowo",0,71535,1
1,6,"6_1138017^N+","Franowo",0,71535,1
1,6,"6_1138025^+","Franowo",0,71535,0
1,6,"6_1138027^+","Franowo",0,71535,0
1,6,"6_1138029^+","Franowo",0,71535,0
1,6,"6_1138031^+","Franowo",0,71535,0
1,6,"6_1138033^+","Franowo",0,71535,0
1,6,"6_1138035^+","Franowo",0,71535,0
1,6,"6_1138037^+","Franowo",0,71535,0
1,6,"6_1138043^N+","Franowo",0,71535,1
1,6,"6_1138045^N+","Franowo",0,71535,1
1,6,"6_1138047^N+","Franowo",0,71535,1
1,6,"6_1138049^N+","Franowo",0,71535,1
1,6,"6_1138051^N+","Franowo",0,71535,1
1,6,"6_1138053^N+","Franowo",0,71535,1
1,6,"6_1138055^N+","Franowo",0,71535,1
1,6,"6_1138057^N+","Franowo",0,71535,1
1,6,"6_1138059^N+","Franowo",0,71535,1
1,6,"6_1138067^N+","Franowo",0,71535,1
1,6,"6_1138069^N+","Franowo",0,71535,1
1,6,"6_1138071^N+","Franowo",0,71535,1
1,6,"6_1138073^N+","Franowo",0,71535,1
1,6,"6_1138075^N+","Franowo",0,71535,1
1,6,"6_1138077^N+","Franowo",0,71535,1
1,6,"6_1138079^N+","Franowo",0,71535,1
1,6,"6_1138081^N+","Franowo",0,71535,1
1,6,"6_1138083^N+","Franowo",0,71535,1
1,6,"6_1138085^N+","Franowo",0,71535,1
1,6,"6_1138091^+","Franowo",0,71535,0
1,6,"6_1138093^+","Franowo",0,71535,0
1,6,"6_1138095^+","Franowo",0,71535,0
1,6,"6_1138097^+","Franowo",0,71535,0
1,6,"6_1138099^+","Franowo",0,71535,0
1,6,"6_1138101^+","Franowo",0,71535,0
1,6,"6_1138103^+","Franowo",0,71535,0
1,6,"6_1138105^+","Franowo",0,71535,0
1,6,"6_1137932^N+","Junikowo",1,71536,1
1,6,"6_1137934^N+","Junikowo",1,71536,1
1,6,"6_1137936^N+","Junikowo",1,71536,1
1,6,"6_1137938^N+","Junikowo",1,71536,1
1,6,"6_1137940^N+","Junikowo",1,71536,1
1,6,"6_1137942^N+","Junikowo",1,71536,1
1,6,"6_1137944^N+","Junikowo",1,71536,1
1,6,"6_1137946^N+","Junikowo",1,71536,1
1,6,"6_1137948^N+","Junikowo",1,71536,1
1,6,"6_1137950^N+","Junikowo",1,71536,1
1,6,"6_1137956^N+","Junikowo",1,71536,1
1,6,"6_1137958^N+","Junikowo",1,71536,1
1,6,"6_1137960^N+","Junikowo",1,71536,1
1,6,"6_1137962^N+","Junikowo",1,71536,1
1,6,"6_1137964^N+","Junikowo",1,71536,1
1,6,"6_1137966^N+","Junikowo",1,71536,1
1,6,"6_1137968^N+","Junikowo",1,71536,1
1,6,"6_1137970^N+","Junikowo",1,71536,1
1,6,"6_1137972^N+","Junikowo",1,71536,1
1,6,"6_1137978^N+","Junikowo",1,71536,1
1,6,"6_1137980^N+","Junikowo",1,71536,1
1,6,"6_1137982^N+","Junikowo",1,71536,1
1,6,"6_1137984^N+","Junikowo",1,71536,1
1,6,"6_1137986^N+","Junikowo",1,71536,1
1,6,"6_1137988^N+","Junikowo",1,71536,1
1,6,"6_1137990^N+","Junikowo",1,71536,1
1,6,"6_1137992^N+","Junikowo",1,71536,1
1,6,"6_1137994^N+","Junikowo",1,71536,1
1,6,"6_1138002^N+","Junikowo",1,71536,1
1,6,"6_1138004^N+","Junikowo",1,71536,1
1,6,"6_1138006^N+","Junikowo",1,71536,1
1,6,"6_1138008^N+","Junikowo",1,71536,1
1,6,"6_1138010^N+","Junikowo",1,71536,1
1,6,"6_1138012^N+","Junikowo",1,71536,1
1,6,"6_1138014^N+","Junikowo",1,71536,1
1,6,"6_1138016^N+","Junikowo",1,71536,1
1,6,"6_1138018^N+","Junikowo",1,71536,1
1,6,"6_1138024^+","Junikowo",1,71536,0
1,6,"6_1138026^+","Junikowo",1,71536,0
1,6,"6_1138028^+","Junikowo",1,71536,0
1,6,"6_1138030^+","Junikowo",1,71536,0
1,6,"6_1138032^+","Junikowo",1,71536,0
1,6,"6_1138034^+","Junikowo",1,71536,0
1,6,"6_1138036^+","Junikowo",1,71536,0
1,6,"6_1138044^N+","Junikowo",1,71536,1
1,6,"6_1138046^N+","Junikowo",1,71536,1
1,6,"6_1138048^N+","Junikowo",1,71536,1
1,6,"6_1138050^N+","Junikowo",1,71536,1
1,6,"6_1138052^N+","Junikowo",1,71536,1
1,6,"6_1138054^N+","Junikowo",1,71536,1
1,6,"6_1138056^N+","Junikowo",1,71536,1
1,6,"6_1138058^N+","Junikowo",1,71536,1
1,6,"6_1138060^N+","Junikowo",1,71536,1
1,6,"6_1138066^N+","Junikowo",1,71536,1
1,6,"6_1138068^N+","Junikowo",1,71536,1
1,6,"6_1138070^N+","Junikowo",1,71536,1
1,6,"6_1138072^N+","Junikowo",1,71536,1
1,6,"6_1138074^N+","Junikowo",1,71536,1
1,6,"6_1138076^N+","Junikowo",1,71536,1
1,6,"6_1138078^N+","Junikowo",1,71536,1
1,6,"6_1138080^N+","Junikowo",1,71536,1
1,6,"6_1138082^N+","Junikowo",1,71536,1
1,6,"6_1138084^N+","Junikowo",1,71536,1
1,6,"6_1138090^+","Junikowo",1,71536,0
1,6,"6_1138092^+","Junikowo",1,71536,0
1,6,"6_1138094^+","Junikowo",1,71536,0
1,6,"6_1138096^+","Junikowo",1,71536,0
1,6,"6_1138098^+","Junikowo",1,71536,0
1,6,"6_1138100^+","Junikowo",1,71536,0
1,6,"6_1138102^+","Junikowo",1,71536,0
1,6,"6_1138104^+","Junikowo",1,71536,0
1,6,"6_1137951^G,N","Głogowska/Hetmańska",0,71573,1
1,6,"6_1138019^N,S","Starołęka",0,71574,1
1,6,"6_1138061^N,S","Starołęka",0,71574,1
1,6,"6_1137931^N","Franowo",0,71580,1
1,6,"6_1138000^N","Junikowo",1,71582,1
1,6,"6_1138042^N","Junikowo",1,71582,1
1,8,"8_1141320^N+","Franowo",0,71535,1
1,8,"8_1141322^N+","Franowo",0,71535,1
1,8,"8_1141324^N+","Franowo",0,71535,1
1,8,"8_1141326^N+","Franowo",0,71535,1
1,8,"8_1141328^N+","Franowo",0,71535,1
1,8,"8_1141330^N+","Franowo",0,71535,1
1,8,"8_1141332^N+","Franowo",0,71535,1
1,8,"8_1141334^N+","Franowo",0,71535,1
1,8,"8_1141336^N+","Franowo",0,71535,1
1,8,"8_1141344^N+","Franowo",0,71535,1
1,8,"8_1141346^N+","Franowo",0,71535,1
1,8,"8_1141348^N+","Franowo",0,71535,1
1,8,"8_1141350^N+","Franowo",0,71535,1
1,8,"8_1141352^N+","Franowo",0,71535,1
1,8,"8_1141354^N+","Franowo",0,71535,1
1,8,"8_1141356^N+","Franowo",0,71535,1
1,8,"8_1141358^N+","Franowo",0,71535,1
1,8,"8_1141360^N+","Franowo",0,71535,1
1,8,"8_1141366^N+","Franowo",0,71535,1
1,8,"8_1141368^N+","Franowo",0,71535,1
1,8,"8_1141370^N+","Franowo",0,71535,1
1,8,"8_1141372^N+","Franowo",0,71535,1
1,8,"8_1141374^N+","Franowo",0,71535,1
1,8,"8_1141376^N+","Franowo",0,71535,1
1,8,"8_1141378^N+","Franowo",0,71535,1
1,8,"8_1141380^N+","Franowo",0,71535,1
1,8,"8_1141382^N+","Franowo",0,71535,1
1,8,"8_1141388^N+","Franowo",0,71535,1
1,8,"8_1141390^N+","Franowo",0,71535,1
1,8,"8_1141392^N+","Franowo",0,71535,1
1,8,"8_1141394^N+","Franowo",0,71535,1
1,8,"8_1141396^N+","Franowo",0,71535,1
1,8,"8_1141398^N+","Franowo",0,71535,1
1,8,"8_1141400^N+","Franowo",0,71535,1
1,8,"8_1141402^N+","Franowo",0,71535,1
1,8,"8_1141404^N+","Franowo",0,71535,1
1,8,"8_1141416^+","Franowo",0,71535,0
1,8,"8_1141418^+","Franowo",0,71535,0
1,8,"8_1141420^+","Franowo",0,71535,0
1,8,"8_1141422^+","Franowo",0,71535,0
1,8,"8_1141424^+","Franowo",0,71535,0
1,8,"8_1141426^+","Franowo",0,71535,0
1,8,"8_1141428^+","Franowo",0,71535,0
1,8,"8_1141434^N+","Franowo",0,71535,1
1,8,"8_1141436^N+","Franowo",0,71535,1
1,8,"8_1141438^N+","Franowo",0,71535,1
1,8,"8_1141440^N+","Franowo",0,71535,1
1,8,"8_1141442^N+","Franowo",0,71535,1
1,8,"8_1141444^N+","Franowo",0,71535,1
1,8,"8_1141446^N+","Franowo",0,71535,1
1,8,"8_1141448^N+","Franowo",0,71535,1
1,8,"8_1141450^N+","Franowo",0,71535,1
1,8,"8_1141458^N+","Franowo",0,71535,1
1,8,"8_1141460^N+","Franowo",0,71535,1
1,8,"8_1141462^N+","Franowo",0,71535,1
1,8,"8_1141464^N+","Franowo",0,71535,1
1,8,"8_1141466^N+","Franowo",0,71535,1
1,8,"8_1141468^N+","Franowo",0,71535,1
1,8,"8_1141470^N+","Franowo",0,71535,1
1,8,"8_1141472^N+","Franowo",0,71535,1
1,8,"8_1141474^N+","Franowo",0,71535,1
1,8,"8_1141476^N+","Franowo",0,71535,1
1,8,"8_1141482^+","Franowo",0,71535,0
1,8,"8_1141484^+","Franowo",0,71535,0
1,8,"8_1141486^+","Franowo",0,71535,0
1,8,"8_1141488^+","Franowo",0,71535,0
1,8,"8_1141490^+","Franowo",0,71535,0
1,8,"8_1141492^+","Franowo",0,71535,0
1,8,"8_1141494^+","Franowo",0,71535,0
1,8,"8_1141496^+","Franowo",0,71535,0
1,8,"8_1141319^N+","Junikowo",1,71536,1
1,8,"8_1141321^N+","Junikowo",1,71536,1
1,8,"8_1141323^N+","Junikowo",1,71536,1
1,8,"8_1141325^N+","Junikowo",1,71536,1
1,8,"8_1141327^N+","Junikowo",1,71536,1
1,8,"8_1141329^N+","Junikowo",1,71536,1
1,8,"8_1141331^N+","Junikowo",1,71536,1
1,8,"8_1141333^N+","Junikowo",1,71536,1
1,8,"8_1141335^N+","Junikowo",1,71536,1
1,8,"8_1141337^N+","Junikowo",1,71536,1
1,8,"8_1141343^N+","Junikowo",1,71536,1
1,8,"8_1141345^N+","Junikowo",1,71536,1
1,8,"8_1141347^N+","Junikowo",1,71536,1
1,8,"8_1141349^N+","Junikowo",1,71536,1
1,8,"8_1141351^N+","Junikowo",1,71536,1
1,8,"8_1141353^N+","Junikowo",1,71536,1
1,8,"8_1141355^N+","Junikowo",1,71536,1
1,8,"8_1141357^N+","Junikowo",1,71536,1
1,8,"8_1141359^N+","Junikowo",1,71536,1
1,8,"8_1141365^N+","Junikowo",1,71536,1
1,8,"8_1141367^N+","Junikowo",1,71536,1
1,8,"8_1141369^N+","Junikowo",1,71536,1
1,8,"8_1141371^N+","Junikowo",1,71536,1
1,8,"8_1141373^N+","Junikowo",1,71536,1
1,8,"8_1141375^N+","Junikowo",1,71536,1
1,8,"8_1141377^N+","Junikowo",1,71536,1
1,8,"8_1141379^N+","Junikowo",1,71536,1
1,8,"8_1141381^N+","Junikowo",1,71536,1
1,8,"8_1141389^N+","Junikowo",1,71536,1
1,8,"8_1141391^N+","Junikowo",1,71536,1
1,8,"8_1141393^N+","Junikowo",1,71536,1
1,8,"8_1141395^N+","Junikowo",1,71536,1
1,8,"8_1141397^N+","Junikowo",1,71536,1
1,8,"8_1141399^N+","Junikowo",1,71536,1
1,8,"8_1141401^N+","Junikowo",1,71536,1
1,8,"8_1141403^N+","Junikowo",1,71536,1
1,8,"8_1141405^N+","Junikowo",1,71536,1
1,8,"8_1141415^+","Junikowo",1,71536,0
1,8,"8_1141417^+","Junikowo",1,71536,0
1,8,"8_1141419^+","Junikowo",1,71536,0
1,8,"8_1141421^+","Junikowo",1,71536,0
1,8,"8_1141423^+","Junikowo",1,71536,0
1,8,"8_1141425^+","Junikowo",1,71536,0
1,8,"8_1141427^+","Junikowo",1,71536,0
1,8,"8_1141435^N+","Junikowo",1,71536,1
1,8,"8_1141437^N+","Junikowo",1,71536,1
1,8,"8_1141439^N+","Junikowo",1,71536,1
1,8,"8_1141441^N+","Junikowo",1,71536,1
1,8,"8_1141443^N+","Junikowo",1,71536,1
1,8,"8_1141445^N+","Junikowo",1,71536,1
1,8,"8_1141447^N+","Junikowo",1,71536,1
1,8,"8_1141449^N+","Junikowo",1,71536,1
1,8,"8_1141451^N+","Junikowo",1,71536,1
1,8,"8_1141457^N+","Junikowo",1,71536,1
1,8,"8_1141459^N+","Junikowo",1,71536,1
1,8,"8_1141461^N+","Junikowo",1,71536,1
1,8,"8_1141463^N+","Junikowo",1,71536,1
1,8,"8_1141465^N+","Junikowo",1,71536,1
1,8,"8_1141467^N+","Junikowo",1,71536,1
1,8,"8_1141469^N+","Junikowo",1,71536,1
1,8,"8_1141471^N+","Junikowo",1,71536,1
1,8,"8_1141473^N+","Junikowo",1,71536,1
1,8,"8_1141475^N+","Junikowo",1,71536,1
1,8,"8_1141481^+","Junikowo",1,71536,0
1,8,"8_1141483^+","Junikowo",1,71536,0
1,8,"8_1141485^+","Junikowo",1,71536,0
1,8,"8_1141487^+","Junikowo",1,71536,0
1,8,"8_1141489^+","Junikowo",1,71536,0
1,8,"8_1141491^+","Junikowo",1,71536,0
1,8,"8_1141493^+","Junikowo",1,71536,0
1,8,"8_1141495^+","Junikowo",1,71536,0
1,8,"8_1141338^G,N","Głogowska/Hetmańska",0,71573,1
1,8,"8_1141406^N,S","Starołęka",0,71574,1
1,8,"8_1141452^N,S","Starołęka",0,71574,1
1,8,"8_1141318^N","Franowo",0,71580,1
1,8,"8_1141387^N","Junikowo",1,71582,1
1,8,"8_1141433^N","Junikowo",1,71582,1
1,10,"10_1147059^N+","Franowo",0,71535,1
1,10,"10_1147061^N+","Franowo",0,71535,1
1,10,"10_1147063^N+","Franowo",0,71535,1
1,10,"10_1147065^N+","Franowo",0,71535,1
1,10,"10_1147067^N+","Franowo",0,71535,1
1,10,"10_1147069^N+","Franowo",0,71535,1
1,10,"10_1147071^N+","Franowo",0,71535,1
1,10,"10_1147073^N+","Franowo",0,71535,1
1,10,"10_1147081^N+","Franowo",0,71535,1
1,10,"10_1147083^N+","Franowo",0,71535,1
1,10,"10_1147085^N+","Franowo",0,71535,1
1,10,"10_1147087^N+","Franowo",0,71535,1
1,10,"10_1147089^N+","Franowo",0,71535,1
1,10,"10_1147091^N+","Franowo",0,71535,1
1,10,"10_1147093^N+","Franowo",0,71535,1
1,10,"10_1147102^N+","Franowo",0,71535,1
1,10,"10_1147104^N+","Franowo",0,71535,1
1,10,"10_1147106^N+","Franowo",0,71535,1
1,10,"10_1147108^N+","Franowo",0,71535,1
1,10,"10_1147110^N+","Franowo",0,71535,1
1,10,"10_1147112^N+","Franowo",0,71535,1
1,10,"10_1147114^N+","Franowo",0,71535,1
1,10,"10_1147116^N+","Franowo",0,71535,1
1,10,"10_1147124^N+","Franowo",0,71535,1
1,10,"10_1147126^N+","Franowo",0,71535,1
1,10,"10_1147128^N+","Franowo",0,71535,1
1,10,"10_1147130^N+","Franowo",0,71535,1
1,10,"10_1147132^N+","Franowo",0,71535,1
1,10,"10_1147134^N+","Franowo",0,71535,1
1,10,"10_1147136^N+","Franowo",0,71535,1
1,10,"10_1147142^N+","Franowo",0,71535,1
1,10,"10_1147144^N+","Franowo",0,71535,1
1,10,"10_1147146^N+","Franowo",0,71535,1
1,10,"10_1147148^N+","Franowo",0,71535,1
1,10,"10_1147150^N+","Franowo",0,71535,1
1,10,"10_1147152^N+","Franowo",0,71535,1
1,10,"10_1147154^N+","Franowo",0,71535,1
1,10,"10_1147160^N+","Franowo",0,71535,1
1,10,"10_1147162^N+","Franowo",0,71535,1
1,10,"10_1147164^N+","Franowo",0,71535,1
1,10,"10_1147166^N+","Franowo",0,71535,1
1,10,"10_1147168^N+","Franowo",0,71535,1
1,10,"10_1147170^N+","Franowo",0,71535,1
1,10,"10_1147172^N+","Franowo",0,71535,1
1,10,"10_1147174^N+","Franowo",0,71535,1
1,10,"10_1147182^N+","Franowo",0,71535,1
1,10,"10_1147184^N+","Franowo",0,71535,1
1,10,"10_1147058^N+","Junikowo",1,71536,1
1,10,"10_1147060^N+","Junikowo",1,71536,1
1,10,"10_1147062^N+","Junikowo",1,71536,1
1,10,"10_1147064^N+","Junikowo",1,71536,1
1,10,"10_1147066^N+","Junikowo",1,71536,1
1,10,"10_1147068^N+","Junikowo",1,71536,1
1,10,"10_1147070^N+","Junikowo",1,71536,1
1,10,"10_1147072^N+","Junikowo",1,71536,1
1,10,"10_1147074^N+","Junikowo",1,71536,1
1,10,"10_1147082^N+","Junikowo",1,71536,1
1,10,"10_1147084^N+","Junikowo",1,71536,1
1,10,"10_1147086^N+","Junikowo",1,71536,1
1,10,"10_1147088^N+","Junikowo",1,71536,1
1,10,"10_1147090^N+","Junikowo",1,71536,1
1,10,"10_1147092^N+","Junikowo",1,71536,1
1,10,"10_1147094^N+","Junikowo",1,71536,1
1,10,"10_1147101^N+","Junikowo",1,71536,1
1,10,"10_1147103^N+","Junikowo",1,71536,1
1,10,"10_1147105^N+","Junikowo",1,71536,1
1,10,"10_1147107^N+","Junikowo",1,71536,1
1,10,"10_1147109^N+","Junikowo",1,71536,1
1,10,"10_1147111^N+","Junikowo",1,71536,1
1,10,"10_1147113^N+","Junikowo",1,71536,1
1,10,"10_1147115^N+","Junikowo",1,71536,1
1,10,"10_1147117^N+","Junikowo",1,71536,1
1,10,"10_1147123^N+","Junikowo",1,71536,1
1,10,"10_1147125^N+","Junikowo",1,71536,1
